,File Name,Order,Ratio
110,MCD19A2.A2022302.h08v05.006.2022304051832.hdf,2,0.6907902777777778
111,MCD19A2.A2022302.h08v05.006.2022304051832.hdf,3,0.09129861111111111
112,MCD19A2.A2022041.h08v05.006.2022049190931.hdf,0,0.3603576388888889
113,MCD19A2.A2022041.h08v05.006.2022049190931.hdf,1,0.6082111111111111
114,MCD19A2.A2022041.h08v05.006.2022049190931.hdf,2,0.8878451388888889
115,MCD19A2.A2022041.h08v05.006.2022049190931.hdf,3,0.020393055555555557
116,MCD19A2.A2019018.h08v05.006.2019023005129.hdf,0,0.2574298611111111
117,MCD19A2.A2019018.h08v05.006.2019023005129.hdf,1,0.1442027777777778
118,MCD19A2.A2019018.h08v05.006.2019023005129.hdf,2,0.0006930555555555556
119,MCD19A2.A2019018.h08v05.006.2019023005129.hdf,3,0.1187326388888889
120,MCD19A2.A2018038.h08v05.006.2018121154653.hdf,0,0.8684902777777778
121,MCD19A2.A2018038.h08v05.006.2018121154653.hdf,1,0.50319375
122,MCD19A2.A2018038.h08v05.006.2018121154653.hdf,2,0.11162083333333334
123,MCD19A2.A2018038.h08v05.006.2018121154653.hdf,3,0.5369173611111111
124,MCD19A2.A2017032.h08v05.006.2018114182131.hdf,0,0.4759145833333333
125,MCD19A2.A2017032.h08v05.006.2018114182131.hdf,1,0.03591805555555556
126,MCD19A2.A2017032.h08v05.006.2018114182131.hdf,2,0.06260347222222222
127,MCD19A2.A2017032.h08v05.006.2018114182131.hdf,3,0.43441875
128,MCD19A2.A2020226.h08v05.006.2020269185857.hdf,0,0.2594138888888889
129,MCD19A2.A2020226.h08v05.006.2020269185857.hdf,1,0.0036125
130,MCD19A2.A2020226.h08v05.006.2020269185857.hdf,2,0.12732083333333333
131,MCD19A2.A2020226.h08v05.006.2020269185857.hdf,3,0.2709729166666667
132,MCD19A2.A2019310.h08v05.006.2019312182009.hdf,0,0.34275833333333333
133,MCD19A2.A2019310.h08v05.006.2019312182009.hdf,1,0.0
134,MCD19A2.A2019310.h08v05.006.2019312182009.hdf,2,0.2200777777777778
135,MCD19A2.A2019310.h08v05.006.2019312182009.hdf,3,0.4520534722222222
136,MCD19A2.A2017240.h08v05.006.2018119140159.hdf,0,0.43910486111111113
137,MCD19A2.A2017240.h08v05.006.2018119140159.hdf,1,0.011847916666666666
138,MCD19A2.A2017240.h08v05.006.2018119140159.hdf,2,0.17555902777777777
139,MCD19A2.A2017240.h08v05.006.2018119140159.hdf,3,0.45703194444444445
140,MCD19A2.A2017139.h08v05.006.2018117114442.hdf,0,0.3595652777777778
141,MCD19A2.A2017139.h08v05.006.2018117114442.hdf,1,0.47009305555555553
142,MCD19A2.A2017139.h08v05.006.2018117114442.hdf,2,0.7019986111111111
143,MCD19A2.A2017139.h08v05.006.2018117114442.hdf,3,0.0
144,MCD19A2.A2021178.h08v05.006.2021180055251.hdf,0,0.5978826388888889
145,MCD19A2.A2021178.h08v05.006.2021180055251.hdf,1,0.00474375
146,MCD19A2.A2021178.h08v05.006.2021180055251.hdf,2,0.18861458333333334
147,MCD19A2.A2021178.h08v05.006.2021180055251.hdf,3,0.47899375
148,MCD19A2.A2020341.h08v05.006.2020347022142.hdf,0,0.7340006944444445
149,MCD19A2.A2020341.h08v05.006.2020347022142.hdf,1,0.3514347222222222
150,MCD19A2.A2020341.h08v05.006.2020347022142.hdf,2,0.06532708333333333
151,MCD19A2.A2020341.h08v05.006.2020347022142.hdf,3,0.30296805555555556
152,MCD19A2.A2018009.h08v05.006.2018121021015.hdf,0,0.02497361111111111
153,MCD19A2.A2018009.h08v05.006.2018121021015.hdf,1,0.07661875
154,MCD19A2.A2018009.h08v05.006.2018121021015.hdf,2,0.0
155,MCD19A2.A2018009.h08v05.006.2018121021015.hdf,3,0.07686736111111112
156,MCD19A2.A2018009.h08v05.006.2018121021015.hdf,4,0.004533333333333334
157,MCD19A2.A2021359.h08v05.006.2021364052131.hdf,0,0.11891666666666667
158,MCD19A2.A2021359.h08v05.006.2021364052131.hdf,1,0.008897222222222223
159,MCD19A2.A2021359.h08v05.006.2021364052131.hdf,2,0.04882361111111111
160,MCD19A2.A2021359.h08v05.006.2021364052131.hdf,3,0.07268888888888889
161,MCD19A2.A2018054.h08v05.006.2018121200406.hdf,0,0.4744729166666667
162,MCD19A2.A2018054.h08v05.006.2018121200406.hdf,1,0.2641048611111111
163,MCD19A2.A2018054.h08v05.006.2018121200406.hdf,2,0.03936527777777778
164,MCD19A2.A2018054.h08v05.006.2018121200406.hdf,3,0.2696854166666667
165,MCD19A2.A2019195.h08v05.006.2019197033529.hdf,0,0.1437298611111111
166,MCD19A2.A2019195.h08v05.006.2019197033529.hdf,1,0.4927006944444444
167,MCD19A2.A2019195.h08v05.006.2019197033529.hdf,2,0.5642986111111111
168,MCD19A2.A2019195.h08v05.006.2019197033529.hdf,3,0.06815486111111112
169,MCD19A2.A2021193.h08v05.006.2021195043212.hdf,0,0.054884027777777775
170,MCD19A2.A2021193.h08v05.006.2021195043212.hdf,1,0.45234722222222223
171,MCD19A2.A2021193.h08v05.006.2021195043212.hdf,2,0.0
172,MCD19A2.A2021193.h08v05.006.2021195043212.hdf,3,0.5105520833333334
173,MCD19A2.A2021193.h08v05.006.2021195043212.hdf,4,0.009495138888888888
174,MCD19A2.A2017116.h08v05.006.2018117072630.hdf,0,0.1547923611111111
175,MCD19A2.A2017116.h08v05.006.2018117072630.hdf,1,0.12187430555555556
176,MCD19A2.A2017116.h08v05.006.2018117072630.hdf,2,0.2588479166666667
177,MCD19A2.A2017116.h08v05.006.2018117072630.hdf,3,0.0004333333333333333
178,MCD19A2.A2019206.h08v05.006.2019208032944.hdf,0,0.025993055555555554
179,MCD19A2.A2019206.h08v05.006.2019208032944.hdf,1,0.30280833333333335
180,MCD19A2.A2019206.h08v05.006.2019208032944.hdf,2,0.19706944444444444
181,MCD19A2.A2019206.h08v05.006.2019208032944.hdf,3,0.01324513888888889
182,MCD19A2.A2019206.h08v05.006.2019208032944.hdf,4,0.08248333333333334
183,MCD19A2.A2020002.h08v05.006.2020004050521.hdf,0,0.35851527777777775
184,MCD19A2.A2020002.h08v05.006.2020004050521.hdf,1,0.0
185,MCD19A2.A2020002.h08v05.006.2020004050521.hdf,2,0.1647597222222222
186,MCD19A2.A2020002.h08v05.006.2020004050521.hdf,3,0.46719791666666666
187,MCD19A2.A2020008.h08v05.006.2020010213545.hdf,0,0.05357013888888889
188,MCD19A2.A2020008.h08v05.006.2020010213545.hdf,1,0.4400541666666667
189,MCD19A2.A2020008.h08v05.006.2020010213545.hdf,2,0.0
190,MCD19A2.A2020008.h08v05.006.2020010213545.hdf,3,0.4336069444444444
191,MCD19A2.A2020008.h08v05.006.2020010213545.hdf,4,0.015340972222222223
192,MCD19A2.A2022175.h08v05.006.2022177042653.hdf,0,0.009075
193,MCD19A2.A2022175.h08v05.006.2022177042653.hdf,1,0.6774659722222223
194,MCD19A2.A2022175.h08v05.006.2022177042653.hdf,2,0.15150208333333334
195,MCD19A2.A2022175.h08v05.006.2022177042653.hdf,3,0.038525
196,MCD19A2.A2022175.h08v05.006.2022177042653.hdf,4,0.42099930555555554
197,MCD19A2.A2020269.h08v05.006.2020314205109.hdf,0,0.2681909722222222
198,MCD19A2.A2020269.h08v05.006.2020314205109.hdf,1,0.6090597222222223
199,MCD19A2.A2020269.h08v05.006.2020314205109.hdf,2,0.7628743055555556
200,MCD19A2.A2020269.h08v05.006.2020314205109.hdf,3,0.010211805555555556
201,MCD19A2.A2018197.h08v05.006.2018202043246.hdf,0,0.10857083333333334
202,MCD19A2.A2018197.h08v05.006.2018202043246.hdf,1,0.25739236111111113
203,MCD19A2.A2018197.h08v05.006.2018202043246.hdf,2,0.30594375
204,MCD19A2.A2018197.h08v05.006.2018202043246.hdf,3,0.0
205,MCD19A2.A2022056.h08v05.006.2022058050019.hdf,0,0.5768402777777778
206,MCD19A2.A2022056.h08v05.006.2022058050019.hdf,1,0.003978472222222223
207,MCD19A2.A2022056.h08v05.006.2022058050019.hdf,2,0.39561805555555557
208,MCD19A2.A2022056.h08v05.006.2022058050019.hdf,3,0.3154236111111111
209,MCD19A2.A2021203.h08v05.006.2021205102901.hdf,0,0.23155486111111112
210,MCD19A2.A2021203.h08v05.006.2021205102901.hdf,1,2.5694444444444445e-05
211,MCD19A2.A2021203.h08v05.006.2021205102901.hdf,2,0.15241041666666666
212,MCD19A2.A2021203.h08v05.006.2021205102901.hdf,3,0.2343736111111111
213,MCD19A2.A2021019.h08v05.006.2021021031447.hdf,0,0.0
214,MCD19A2.A2021019.h08v05.006.2021021031447.hdf,1,0.33698958333333334
215,MCD19A2.A2021019.h08v05.006.2021021031447.hdf,2,0.19944791666666667
216,MCD19A2.A2021019.h08v05.006.2021021031447.hdf,3,0.02116597222222222
217,MCD19A2.A2021019.h08v05.006.2021021031447.hdf,4,0.22700486111111112
218,MCD19A2.A2022090.h08v05.006.2022095185001.hdf,0,0.3234194444444444
219,MCD19A2.A2022090.h08v05.006.2022095185001.hdf,1,0.009115277777777778
220,MCD19A2.A2017205.h08v05.006.2018118004614.hdf,0,0.03399652777777778
221,MCD19A2.A2017205.h08v05.006.2018118004614.hdf,1,0.1559076388888889
222,MCD19A2.A2017205.h08v05.006.2018118004614.hdf,2,0.14583888888888888
223,MCD19A2.A2017205.h08v05.006.2018118004614.hdf,3,0.0
224,MCD19A2.A2021101.h08v05.006.2021103045439.hdf,0,0.3246409722222222
225,MCD19A2.A2021101.h08v05.006.2021103045439.hdf,1,0.018631944444444444
226,MCD19A2.A2021101.h08v05.006.2021103045439.hdf,2,0.15631805555555556
227,MCD19A2.A2021101.h08v05.006.2021103045439.hdf,3,0.14419027777777776
228,MCD19A2.A2019068.h08v05.006.2019072215158.hdf,0,0.21361527777777778
229,MCD19A2.A2019068.h08v05.006.2019072215158.hdf,1,0.027595833333333333
230,MCD19A2.A2019068.h08v05.006.2019072215158.hdf,2,0.008615277777777777
231,MCD19A2.A2019068.h08v05.006.2019072215158.hdf,3,0.0787111111111111
232,MCD19A2.A2017347.h08v05.006.2018119215353.hdf,0,0.3405798611111111
233,MCD19A2.A2017347.h08v05.006.2018119215353.hdf,1,0.5773381944444445
234,MCD19A2.A2017347.h08v05.006.2018119215353.hdf,2,0.8204951388888889
235,MCD19A2.A2017347.h08v05.006.2018119215353.hdf,3,0.006759027777777778
236,MCD19A2.A2021105.h08v05.006.2021107103013.hdf,0,0.3327423611111111
237,MCD19A2.A2021105.h08v05.006.2021107103013.hdf,1,0.01811597222222222
238,MCD19A2.A2021105.h08v05.006.2021107103013.hdf,2,0.12639583333333335
239,MCD19A2.A2021105.h08v05.006.2021107103013.hdf,3,0.3643048611111111
240,MCD19A2.A2017329.h08v05.006.2018119205911.hdf,0,0.5023013888888889
241,MCD19A2.A2017329.h08v05.006.2018119205911.hdf,1,0.004765972222222222
242,MCD19A2.A2017329.h08v05.006.2018119205911.hdf,2,0.12074722222222223
243,MCD19A2.A2017329.h08v05.006.2018119205911.hdf,3,0.5748152777777777
244,MCD19A2.A2021223.h08v05.006.2021225045221.hdf,0,0.07447222222222222
245,MCD19A2.A2021223.h08v05.006.2021225045221.hdf,1,0.2943354166666667
246,MCD19A2.A2021223.h08v05.006.2021225045221.hdf,2,0.3134652777777778
247,MCD19A2.A2021223.h08v05.006.2021225045221.hdf,3,0.0
248,MCD19A2.A2017331.h08v05.006.2018119205914.hdf,0,0.25580138888888887
249,MCD19A2.A2017331.h08v05.006.2018119205914.hdf,1,0.20937430555555556
250,MCD19A2.A2017331.h08v05.006.2018119205914.hdf,2,0.42830208333333336
251,MCD19A2.A2017331.h08v05.006.2018119205914.hdf,3,0.011429861111111111
252,MCD19A2.A2017355.h08v05.006.2018119221945.hdf,0,0.6313034722222223
253,MCD19A2.A2017355.h08v05.006.2018119221945.hdf,1,0.30769861111111113
254,MCD19A2.A2017355.h08v05.006.2018119221945.hdf,2,0.05249305555555556
255,MCD19A2.A2017355.h08v05.006.2018119221945.hdf,3,0.46180902777777777
256,MCD19A2.A2022269.h08v05.006.2022271055245.hdf,0,0.019572222222222223
257,MCD19A2.A2022269.h08v05.006.2022271055245.hdf,1,0.5653208333333334
258,MCD19A2.A2022269.h08v05.006.2022271055245.hdf,2,0.05595763888888889
259,MCD19A2.A2022269.h08v05.006.2022271055245.hdf,3,0.0002402777777777778
260,MCD19A2.A2022269.h08v05.006.2022271055245.hdf,4,0.5120451388888889
261,MCD19A2.A2023037.h08v05.006.2023039164914.hdf,0,0.17378125
262,MCD19A2.A2023037.h08v05.006.2023039164914.hdf,1,0.4743763888888889
263,MCD19A2.A2023037.h08v05.006.2023039164914.hdf,2,0.6058861111111111
264,MCD19A2.A2023037.h08v05.006.2023039164914.hdf,3,0.0008173611111111112
265,MCD19A2.A2017041.h08v05.006.2018116173105.hdf,0,0.2635951388888889
266,MCD19A2.A2017041.h08v05.006.2018116173105.hdf,1,0.003654861111111111
267,MCD19A2.A2017041.h08v05.006.2018116173105.hdf,2,0.03503819444444444
268,MCD19A2.A2017041.h08v05.006.2018116173105.hdf,3,0.23800347222222223
269,MCD19A2.A2018165.h08v05.006.2018170043332.hdf,0,0.25648472222222224
270,MCD19A2.A2018165.h08v05.006.2018170043332.hdf,1,0.3660291666666667
271,MCD19A2.A2018165.h08v05.006.2018170043332.hdf,2,0.45354652777777776
272,MCD19A2.A2018165.h08v05.006.2018170043332.hdf,3,0.0
273,MCD19A2.A2018342.h08v05.006.2018344212041.hdf,0,0.55058125
274,MCD19A2.A2018342.h08v05.006.2018344212041.hdf,1,0.34163194444444445
275,MCD19A2.A2018342.h08v05.006.2018344212041.hdf,2,0.02738611111111111
276,MCD19A2.A2018342.h08v05.006.2018344212041.hdf,3,0.33261666666666667
277,MCD19A2.A2021195.h08v05.006.2021197041737.hdf,0,0.027318055555555557
278,MCD19A2.A2021195.h08v05.006.2021197041737.hdf,1,0.44701319444444443
279,MCD19A2.A2021195.h08v05.006.2021197041737.hdf,2,0.0009645833333333334
280,MCD19A2.A2021195.h08v05.006.2021197041737.hdf,3,0.3503381944444444
281,MCD19A2.A2021195.h08v05.006.2021197041737.hdf,4,0.10722638888888888
282,MCD19A2.A2021295.h08v05.006.2021299091234.hdf,0,0.5063680555555555
283,MCD19A2.A2021295.h08v05.006.2021299091234.hdf,1,0.028574305555555554
284,MCD19A2.A2021295.h08v05.006.2021299091234.hdf,2,0.25602916666666664
285,MCD19A2.A2021295.h08v05.006.2021299091234.hdf,3,0.28052083333333333
286,MCD19A2.A2018108.h08v05.006.2018122131244.hdf,0,0.4854423611111111
287,MCD19A2.A2018108.h08v05.006.2018122131244.hdf,1,0.0036194444444444442
288,MCD19A2.A2018108.h08v05.006.2018122131244.hdf,2,0.08299236111111111
289,MCD19A2.A2018108.h08v05.006.2018122131244.hdf,3,0.5083756944444444
290,MCD19A2.A2018228.h08v05.006.2018235195954.hdf,0,0.010676388888888888
291,MCD19A2.A2018228.h08v05.006.2018235195954.hdf,1,0.4670972222222222
292,MCD19A2.A2018228.h08v05.006.2018235195954.hdf,2,0.2473375
293,MCD19A2.A2018228.h08v05.006.2018235195954.hdf,3,0.0
294,MCD19A2.A2018228.h08v05.006.2018235195954.hdf,4,0.19364791666666667
295,MCD19A2.A2018311.h08v05.006.2018313032607.hdf,0,0.28014791666666666
296,MCD19A2.A2018311.h08v05.006.2018313032607.hdf,1,0.6771777777777778
297,MCD19A2.A2018311.h08v05.006.2018313032607.hdf,2,0.9106270833333333
298,MCD19A2.A2018311.h08v05.006.2018313032607.hdf,3,0.029715277777777778
299,MCD19A2.A2019221.h08v05.006.2019223034630.hdf,0,0.3943465277777778
300,MCD19A2.A2019221.h08v05.006.2019223034630.hdf,1,0.03198541666666667
301,MCD19A2.A2019221.h08v05.006.2019223034630.hdf,2,0.15636180555555557
302,MCD19A2.A2019221.h08v05.006.2019223034630.hdf,3,0.36818958333333335
303,MCD19A2.A2020175.h08v05.006.2020177032801.hdf,0,0.09671666666666667
304,MCD19A2.A2020175.h08v05.006.2020177032801.hdf,1,0.6689840277777778
305,MCD19A2.A2020175.h08v05.006.2020177032801.hdf,2,3.541666666666667e-05
306,MCD19A2.A2020175.h08v05.006.2020177032801.hdf,3,0.5259520833333333
307,MCD19A2.A2020175.h08v05.006.2020177032801.hdf,4,0.06569444444444444
308,MCD19A2.A2020277.h08v05.006.2020281122936.hdf,0,0.81246875
309,MCD19A2.A2020277.h08v05.006.2020281122936.hdf,1,0.3789284722222222
310,MCD19A2.A2020277.h08v05.006.2020281122936.hdf,2,0.03623888888888889
311,MCD19A2.A2020277.h08v05.006.2020281122936.hdf,3,0.5430791666666667
312,MCD19A2.A2017112.h08v05.006.2018117060847.hdf,0,0.5068104166666667
313,MCD19A2.A2017112.h08v05.006.2018117060847.hdf,1,0.03633611111111111
314,MCD19A2.A2017112.h08v05.006.2018117060847.hdf,2,0.03723888888888889
315,MCD19A2.A2017112.h08v05.006.2018117060847.hdf,3,0.42269305555555553
316,MCD19A2.A2019347.h08v05.006.2019351231712.hdf,0,0.5569729166666667
317,MCD19A2.A2019347.h08v05.006.2019351231712.hdf,1,0.22553472222222223
318,MCD19A2.A2019347.h08v05.006.2019351231712.hdf,2,0.002992361111111111
319,MCD19A2.A2019347.h08v05.006.2019351231712.hdf,3,0.33135902777777776
320,MCD19A2.A2018131.h08v05.006.2018156172046.hdf,0,0.3995416666666667
321,MCD19A2.A2018131.h08v05.006.2018156172046.hdf,1,0.023772222222222222
322,MCD19A2.A2018131.h08v05.006.2018156172046.hdf,2,0.13183263888888888
323,MCD19A2.A2018131.h08v05.006.2018156172046.hdf,3,0.4405791666666667
324,MCD19A2.A2017327.h08v05.006.2018119203541.hdf,0,0.5184347222222222
325,MCD19A2.A2017327.h08v05.006.2018119203541.hdf,1,0.08608194444444445
326,MCD19A2.A2017327.h08v05.006.2018119203541.hdf,2,0.08619791666666667
327,MCD19A2.A2017327.h08v05.006.2018119203541.hdf,3,0.48626597222222223
328,MCD19A2.A2022126.h08v05.006.2022133212400.hdf,0,0.5517868055555556
329,MCD19A2.A2022126.h08v05.006.2022133212400.hdf,1,0.0010590277777777779
330,MCD19A2.A2022126.h08v05.006.2022133212400.hdf,2,0.16373819444444446
331,MCD19A2.A2022126.h08v05.006.2022133212400.hdf,3,0.6091833333333333
332,MCD19A2.A2022126.h08v05.006.2022133212400.hdf,4,0.0
333,MCD19A2.A2017262.h08v05.006.2018119155101.hdf,0,0.08874652777777778
334,MCD19A2.A2017262.h08v05.006.2018119155101.hdf,1,0.5691604166666666
335,MCD19A2.A2017262.h08v05.006.2018119155101.hdf,2,0.6117777777777778
